"draw","R0","gamma","sigma","rho","prop_symp","immune_frac","total_infections","total_reported","peak_reported_wk","attack_pct","finite"
665,2.30823510840122,0.826480257967386,2.54577632079599,0.277329801239438,0.726321515319574,0.0539744807810342,6956.06183050178,1401.1637184466,43,6.88347926131893,TRUE
666,2.60143329947381,1.08445955360034,2.41852516370033,0.265629026950845,0.764755821807434,0.0696132990904113,64678.3184699272,13138.8405934938,38,65.0792670239476,TRUE
667,2.21953417763296,1.00637796053934,1.9921051860292,0.2576872980551,0.767039429906854,0.0782843096320719,1370.71816493467,270.9311057632,43,1.39219033347708,TRUE
668,2.44654989499549,0.998783258318634,3.15751884536515,0.28600940014324,0.891782270062611,0.0649279166595414,47748.3162660632,12178.5954036823,41,47.8035772288614,TRUE
669,2.61494031927542,1.12313108184847,2.60199676540148,0.206350010027227,0.77658316665767,0.072297438624552,67876.1105417005,10877.0071764176,37,68.4944872618211,TRUE
670,2.66188032352418,0.812723326278041,2.65497557217407,0.211953588567408,0.917111785825966,0.0575317562178194,63207.9212891969,12286.6802574541,39,62.784466556806,TRUE
671,2.43263364945248,0.979728320098117,1.91344950844388,0.190021370118652,0.8035987620979,0.237802036675866,75.9030056014015,11.5904601371344,43,0.0932263359954351,TRUE
672,2.46074630599028,1.06687160191312,1.59741367089094,0.19289637876066,0.743192360105375,0.207385472547263,259.574580599511,37.2123821478456,43,0.306582639770246,TRUE
673,2.38904801192,1.18864219239485,2.57192967088202,0.201817535383753,0.763774152268045,0.0881176497072995,26336.1970703736,4059.54087274848,43,27.037197892573,TRUE
674,2.4679158211332,1.00253928578013,2.07088938251684,0.266203768651802,0.817301415623546,0.140206642115288,4277.0198876121,930.545729374885,43,4.65687531675324,TRUE
675,2.70393330557227,0.98860189227358,2.30585671172925,0.17308725969469,0.842504843511878,0.0560741867328025,73410.5152342041,10705.2245343241,36,72.8061113884931,TRUE
676,2.5201919799655,0.941648855152922,2.36214748559613,0.280597485266817,0.819533435359958,0.106065500033104,21238.314108753,4883.94192128789,43,22.2413819087784,TRUE
677,2.58357893637626,0.480070559851577,2.08394473884821,0.168843270962648,0.754303901831978,0.0353399421972495,6544.36548444244,833.484747413117,43,6.35097897645295,TRUE
678,2.52824726440678,0.754065921665329,2.09855616609239,0.234081546892149,0.69497919157446,0.121644085456634,4689.50326032631,762.896851292983,43,4.99808615985366,TRUE
679,2.05896529705023,1.30904435156292,1.77111993549633,0.261725604823785,0.736420358666065,0.0506973127335046,532.175523895498,102.57154441587,43,0.524804575130809,TRUE
680,2.24788890614895,0.927086315462694,2.31785459479713,0.287277902522066,0.71621530401565,0.138859675212341,295.471849463188,60.7941692986094,43,0.321210409044819,TRUE
681,2.89613424168663,1.0162096954189,2.43380636969091,0.296917185288022,0.942897015040188,0.0606560277512008,84283.2681875251,23596.1399498149,33,83.9970707510354,TRUE
682,2.68286419386619,1.16598645861197,2.38139024903996,0.248984212533114,0.856774715495883,0.081817852483323,70036.6271710544,14940.4498817724,36,71.4074961443798,TRUE
683,2.45354253545818,1.07148390004105,2.05114125881325,0.221323850396038,0.794595731731479,0.0926214998226838,19184.3748546229,3373.82146288126,43,19.7927707034262,TRUE
684,2.44709425067066,1.18341321906585,2.30034746227513,0.190267290934176,0.815882902521334,0.0968669153759378,28183.9484454713,4375.15861783601,43,29.2144362372519,TRUE
685,2.41393954630878,1.06848331908613,1.99553235049791,0.264817068972352,0.739875786360677,0.0362949493563465,41040.3199468675,8041.10118028505,42,39.8670434198973,TRUE
686,2.15643419861809,0.903595520949947,2.39938686352464,0.288116331248284,0.758612125680595,0.136827420046831,99.6707311654411,21.784886439898,43,0.108097944213438,TRUE
687,2.6314676831208,1.22673887189759,2.02631917651739,0.221849761721425,0.835067047279906,0.0968289956655378,58187.0728014337,10779.7036764196,39,60.312030478209,TRUE
688,2.66933838931555,0.534568148464713,2.2481638830168,0.218383808618386,0.816108761723267,0.0572732179529798,15485.2025538713,2759.84929035242,43,15.3772427982905,TRUE
689,2.60090139204663,0.95719114350619,2.74196062134026,0.205907240653874,0.893274534333541,0.0541086237342387,67430.5858574518,12402.6219186301,37,66.7364488329357,TRUE
690,2.3546255712075,1.05256930466024,2.54893425447503,0.280143268163639,0.83771931387861,0.0486139821672504,31925.0827198307,7492.22395042848,43,31.4139604857133,TRUE
691,2.40351768541389,0.971957576651317,2.23904295730618,0.305869237744773,0.753443911248965,0.0630600420284176,21517.0912686733,4958.72804227169,43,21.4990479109637,TRUE
692,2.09358080385691,0.883354861559038,2.45476166795361,0.225413518753347,0.817241902395308,0.166109596232504,19.3405218518023,3.5628601258917,43,0.0217123403661544,TRUE
693,2.42695991929358,0.944107392049945,2.20607935790906,0.240653024180925,0.784878689009332,0.0688260508616218,20239.0578805401,3822.82267497999,43,20.3473052909649,TRUE
694,2.57938660888846,0.956568545310451,2.52581543097299,0.217052574334363,0.701436497141879,0.0865812265065572,48188.4945727038,7336.63071128129,41,49.3879331852655,TRUE
695,2.47895965421888,1.29866747794123,3.00805676614097,0.295244917300143,0.819702383725555,0.057206628709519,67365.4133706523,16303.3032594498,36,66.8910302636236,TRUE
696,2.40016496219727,1.07675840912197,1.81368482941075,0.313611501498979,0.897382090432004,0.116232295317831,3916.64530127252,1102.25892094593,43,4.14880995950733,TRUE
697,2.72090231838149,1.15068205758694,2.23708362550943,0.249709380316289,0.762788359645367,0.0777650672116309,72478.7632479344,13805.4220444384,36,73.5726894337721,TRUE
698,2.75789238509418,1.15397994198482,2.43305288990163,0.236709966588343,0.864211178994225,0.0586444288911393,80925.3368064027,16554.6856883666,34,80.47819824222,TRUE
699,2.3375675805099,0.972262399158743,1.94380186731421,0.238262297961819,0.823088008835657,0.0702908602427097,6357.46810167303,1246.76841229888,43,6.40154076963708,TRUE
700,2.53610875457015,1.02891131594901,2.0369669576198,0.242031432520749,0.782725540011411,0.0999476827565178,27544.6229278362,5218.16860642641,43,28.6494641499979,TRUE
701,2.06296615954862,1.138978573809,2.69649705060119,0.270938598569513,0.708097229247656,0.109738507149303,110.626625629522,21.2238144765439,43,0.116329404001355,TRUE
702,2.86198107758154,0.981733359176792,2.07400174206027,0.155818460312855,0.751652080089824,0.0683303255659547,78143.6140323179,9152.27930305068,35,78.5197593092854,TRUE
703,2.53273238789682,0.970954263993407,2.57024545053387,0.293660388714626,0.753242318074031,0.0744131792753822,48330.5776689786,10690.5996636812,41,48.8823695852556,TRUE
704,2.75487894621751,0.744031598479676,2.02728550692671,0.202025283872532,0.793890106566733,0.0553843928809963,59986.1831702537,9620.93642424759,40,59.448861088053,TRUE
